Time,Open,High,Low,Close,Volume
08.11.2012 22:22:00,1.27453,1.27453,1.27426,1.2744,66.36
08.11.2012 22:23:00,1.27439,1.27449,1.27439,1.2744,24.64
08.11.2012 22:24:00,1.27442,1.27453,1.27442,1.27446,24.98
08.11.2012 22:25:00,1.27444,1.27457,1.2744,1.27447,38.09
08.11.2012 22:26:00,1.27447,1.27447,1.27414,1.27434,72.38
08.11.2012 22:27:00,1.27435,1.27436,1.27423,1.27433,16.32
08.11.2012 22:28:00,1.27434,1.27435,1.27434,1.27435,12
08.11.2012 22:29:00,1.27434,1.27435,1.27434,1.27435,4.5
08.11.2012 22:30:00,1.27433,1.27435,1.27428,1.27432,44.53
08.11.2012 22:31:00,1.27433,1.27435,1.27429,1.2743,30.79
08.11.2012 22:32:00,1.2743,1.27434,1.2743,1.27434,22.91
08.11.2012 22:33:00,1.27434,1.27436,1.27434,1.27436,15.85
08.11.2012 22:34:00,1.27436,1.27438,1.27411,1.27417,59.52
08.11.2012 22:35:00,1.27417,1.27417,1.274,1.27413,46.34
08.11.2012 22:36:00,1.27414,1.27418,1.27414,1.27418,17.89
08.11.2012 22:37:00,1.27415,1.27418,1.27415,1.27416,16.5
08.11.2012 22:38:00,1.27417,1.27418,1.27416,1.27418,12
08.11.2012 22:39:00,1.27418,1.27424,1.27418,1.27423,27
08.11.2012 22:40:00,1.27421,1.27435,1.2742,1.27431,43.39
08.11.2012 22:41:00,1.27428,1.27444,1.27428,1.27438,65.21
08.11.2012 22:42:00,1.27436,1.27448,1.27431,1.2744,86.06
08.11.2012 22:43:00,1.27438,1.27447,1.27438,1.27447,15.75
08.11.2012 22:44:00,1.27448,1.27453,1.27448,1.27453,34.5
08.11.2012 22:45:00,1.27452,1.27459,1.27449,1.27459,22.44
08.11.2012 22:46:00,1.27455,1.27456,1.27455,1.27456,12.23
08.11.2012 22:47:00,1.27454,1.2746,1.27452,1.27452,44.44
08.11.2012 22:48:00,1.27452,1.27452,1.2744,1.27444,38.68
08.11.2012 22:49:00,1.27441,1.27447,1.27441,1.27446,37.89
08.11.2012 22:50:00,1.27446,1.27447,1.27446,1.27447,10.05
08.11.2012 22:51:00,1.27447,1.27448,1.27446,1.27446,12.11
08.11.2012 22:52:00,1.27445,1.27447,1.27441,1.27441,40.92
08.11.2012 22:53:00,1.2744,1.27443,1.27431,1.27436,45.29
08.11.2012 22:54:00,1.27436,1.27441,1.27434,1.27441,29.7
08.11.2012 22:55:00,1.27441,1.27466,1.27436,1.27449,99.84
08.11.2012 22:56:00,1.2745,1.2745,1.27431,1.27432,64.18
08.11.2012 22:57:00,1.27435,1.27438,1.27433,1.27435,38
08.11.2012 22:58:00,1.27436,1.27437,1.27435,1.27436,32.21
08.11.2012 22:59:00,1.27436,1.27438,1.27436,1.27437,10.15
08.11.2012 23:00:00,1.27437,1.27453,1.27437,1.27453,58.8
08.11.2012 23:01:00,1.27453,1.27454,1.27448,1.27453,34.98
08.11.2012 23:02:00,1.27454,1.27459,1.27453,1.27459,15.57
08.11.2012 23:03:00,1.27458,1.27458,1.27458,1.27458,1.73
08.11.2012 23:04:00,1.2746,1.27461,1.27454,1.27454,38.89
08.11.2012 23:05:00,1.27456,1.27466,1.27456,1.27462,25.08
08.11.2012 23:06:00,1.27463,1.27464,1.2745,1.2745,18.04
08.11.2012 23:07:00,1.2745,1.2745,1.27436,1.27436,50.69
08.11.2012 23:08:00,1.27436,1.27438,1.27431,1.27431,63.2
08.11.2012 23:09:00,1.27432,1.27432,1.27423,1.27429,50.46
08.11.2012 23:10:00,1.27428,1.27429,1.27418,1.27426,62.5
08.11.2012 23:11:00,1.27422,1.27432,1.27418,1.27429,53.6
08.11.2012 23:12:00,1.27429,1.27437,1.27429,1.27436,44.74
08.11.2012 23:13:00,1.27436,1.27446,1.27436,1.27446,26.19
08.11.2012 23:14:00,1.27446,1.27451,1.27445,1.27446,25.93
08.11.2012 23:15:00,1.27443,1.27458,1.27442,1.27452,31.9
08.11.2012 23:16:00,1.27452,1.27463,1.27452,1.27454,43.66
08.11.2012 23:17:00,1.27455,1.27461,1.27455,1.27456,13.9
08.11.2012 23:18:00,1.27454,1.27454,1.2744,1.2744,31.13
08.11.2012 23:19:00,1.2744,1.2744,1.27433,1.27434,22.27
08.11.2012 23:20:00,1.27434,1.27438,1.27432,1.27432,23.44
08.11.2012 23:21:00,1.27434,1.27439,1.27434,1.27438,17.51
08.11.2012 23:22:00,1.27437,1.27438,1.27437,1.27437,13.15
08.11.2012 23:23:00,1.27436,1.27436,1.27432,1.27432,16.45
08.11.2012 23:24:00,1.27431,1.27437,1.27431,1.27436,44.54
08.11.2012 23:25:00,1.27435,1.27439,1.27432,1.27439,23.95
08.11.2012 23:26:00,1.27439,1.27439,1.27437,1.27439,24.11
08.11.2012 23:27:00,1.27439,1.27457,1.27439,1.27456,16.74
08.11.2012 23:28:00,1.27456,1.2747,1.27455,1.27468,69.53
08.11.2012 23:29:00,1.27468,1.27475,1.27468,1.27473,14.25
08.11.2012 23:30:00,1.27473,1.27488,1.27473,1.27483,78.19
08.11.2012 23:31:00,1.27483,1.27495,1.27483,1.27484,28.85
08.11.2012 23:32:00,1.27486,1.27491,1.27484,1.27484,48.08
08.11.2012 23:33:00,1.27484,1.27484,1.27479,1.2748,17.07
08.11.2012 23:34:00,1.27481,1.27481,1.27481,1.27481,4.96
08.11.2012 23:35:00,1.27483,1.27483,1.2748,1.27481,15.77
08.11.2012 23:36:00,1.2748,1.2748,1.27479,1.27479,32.07
08.11.2012 23:37:00,1.27478,1.27478,1.27472,1.27472,22.17
08.11.2012 23:38:00,1.27472,1.27472,1.27463,1.27464,22.29
08.11.2012 23:39:00,1.27464,1.27466,1.27463,1.27463,20.16
08.11.2012 23:40:00,1.27465,1.27468,1.27461,1.27462,28.55
08.11.2012 23:41:00,1.27464,1.27473,1.27464,1.27464,40.38
08.11.2012 23:42:00,1.27463,1.27463,1.27441,1.27443,57.7
08.11.2012 23:43:00,1.27444,1.27467,1.27444,1.27454,75.41
08.11.2012 23:44:00,1.27447,1.27447,1.27437,1.27442,62.83
08.11.2012 23:45:00,1.27442,1.27443,1.27436,1.27443,55.62
08.11.2012 23:46:00,1.27441,1.27443,1.27438,1.27441,72.23
08.11.2012 23:47:00,1.2744,1.27443,1.2744,1.27443,8.42
08.11.2012 23:48:00,1.27441,1.27441,1.27441,1.27441,2.48
08.11.2012 23:49:00,1.27443,1.27443,1.27443,1.27443,2.48
08.11.2012 23:50:00,1.27443,1.27445,1.27438,1.27441,22.4
08.11.2012 23:51:00,1.27443,1.27444,1.27441,1.27444,16.38
08.11.2012 23:52:00,1.27443,1.27446,1.27441,1.27444,20.2
08.11.2012 23:53:00,1.27445,1.27445,1.27443,1.27443,13.06
08.11.2012 23:54:00,1.27444,1.27444,1.27432,1.27432,20.81
08.11.2012 23:55:00,1.27433,1.27433,1.27412,1.27412,60.89
08.11.2012 23:56:00,1.27413,1.27434,1.27413,1.27425,59.06
08.11.2012 23:57:00,1.27427,1.27436,1.27422,1.27425,69.09
08.11.2012 23:58:00,1.27423,1.27424,1.27422,1.27422,14.5
08.11.2012 23:59:00,1.2742,1.2742,1.274,1.27411,90.83
09.11.2012 00:00:00,1.2741,1.27427,1.27406,1.27424,83.46
09.11.2012 00:01:00,1.27424,1.27426,1.27408,1.27411,67.44
09.11.2012 00:02:00,1.2741,1.27422,1.27406,1.27421,76.36
09.11.2012 00:03:00,1.27423,1.27432,1.27421,1.27422,70.13
09.11.2012 00:04:00,1.2742,1.27421,1.27416,1.27418,24.08
09.11.2012 00:05:00,1.27418,1.27419,1.27418,1.27419,8.78
09.11.2012 00:06:00,1.27418,1.27429,1.27418,1.2742,62.08
09.11.2012 00:07:00,1.27421,1.27432,1.27421,1.27431,40.58
09.11.2012 00:08:00,1.27433,1.27441,1.2743,1.27441,36.12
09.11.2012 00:09:00,1.27441,1.2745,1.27441,1.27449,38.16
09.11.2012 00:10:00,1.27449,1.27449,1.2744,1.2744,43.34
09.11.2012 00:11:00,1.27439,1.2744,1.27422,1.27431,65.34
09.11.2012 00:12:00,1.27431,1.27431,1.27409,1.2742,55.04
09.11.2012 00:13:00,1.27417,1.27422,1.27414,1.27421,22.68
09.11.2012 00:14:00,1.27421,1.27423,1.27414,1.27414,49.56
09.11.2012 00:15:00,1.2741,1.27421,1.27401,1.27402,93.94
09.11.2012 00:16:00,1.27401,1.27414,1.27401,1.27401,91.47
09.11.2012 00:17:00,1.27401,1.27404,1.27401,1.27404,15.11
09.11.2012 00:18:00,1.27404,1.27406,1.27397,1.27397,48.57
09.11.2012 00:19:00,1.27397,1.27405,1.27387,1.27395,103
09.11.2012 00:20:00,1.27396,1.27401,1.27396,1.27401,9.98
09.11.2012 00:21:00,1.274,1.274,1.274,1.274,12.16
09.11.2012 00:22:00,1.27401,1.27406,1.27401,1.27404,22.32
09.11.2012 00:23:00,1.27404,1.27407,1.27404,1.27407,17.35
09.11.2012 00:24:00,1.27405,1.27406,1.274,1.27403,32.08
09.11.2012 00:25:00,1.27402,1.27403,1.27368,1.27368,96.62
09.11.2012 00:26:00,1.27368,1.27369,1.27349,1.27359,93.32
09.11.2012 00:27:00,1.27361,1.27365,1.27361,1.27365,28.67
09.11.2012 00:28:00,1.27366,1.2738,1.27365,1.2738,54.91
09.11.2012 00:29:00,1.27379,1.27379,1.27364,1.27372,114.14
09.11.2012 00:30:00,1.27372,1.27372,1.27332,1.27351,148.02
09.11.2012 00:31:00,1.27352,1.27354,1.27332,1.27338,95.87
09.11.2012 00:32:00,1.27342,1.27344,1.27336,1.27342,65.48
09.11.2012 00:33:00,1.27343,1.27356,1.2734,1.27355,48.63
09.11.2012 00:34:00,1.27355,1.27372,1.27355,1.27372,26.53
09.11.2012 00:35:00,1.27372,1.27372,1.27361,1.27372,55.31
09.11.2012 00:36:00,1.27374,1.27384,1.27374,1.27383,14.36
09.11.2012 00:37:00,1.27383,1.27392,1.27377,1.27377,41.68
09.11.2012 00:38:00,1.27374,1.27374,1.27368,1.27374,59.34
09.11.2012 00:39:00,1.27374,1.27385,1.27362,1.27362,121.12
09.11.2012 00:40:00,1.27362,1.27366,1.2736,1.27365,45.96
09.11.2012 00:41:00,1.27363,1.27363,1.27358,1.27359,12.47
09.11.2012 00:42:00,1.27359,1.27359,1.27357,1.27357,9.69
09.11.2012 00:43:00,1.27357,1.27358,1.27356,1.27358,19.09
09.11.2012 00:44:00,1.27358,1.27358,1.27343,1.27343,108.76
09.11.2012 00:45:00,1.27343,1.27353,1.27333,1.27345,99.13
09.11.2012 00:46:00,1.27343,1.27353,1.27343,1.27347,33.25
09.11.2012 00:47:00,1.2735,1.27355,1.27346,1.27353,52.03
09.11.2012 00:48:00,1.27353,1.27353,1.27353,1.27353,14.41
09.11.2012 00:49:00,1.27353,1.27357,1.27344,1.27355,113.12
09.11.2012 00:50:00,1.27356,1.27374,1.27355,1.27373,40.36
09.11.2012 00:51:00,1.27373,1.27384,1.27373,1.27383,32.09
09.11.2012 00:52:00,1.27382,1.27382,1.2738,1.27381,10.67
09.11.2012 00:53:00,1.27382,1.27382,1.27348,1.27348,78.19
09.11.2012 00:54:00,1.2735,1.27351,1.27333,1.2735,186.33
09.11.2012 00:55:00,1.2735,1.27365,1.27341,1.27363,88.64
09.11.2012 00:56:00,1.27365,1.27365,1.27357,1.27358,29.45
09.11.2012 00:57:00,1.2736,1.27364,1.27357,1.27357,40.54
09.11.2012 00:58:00,1.27357,1.27364,1.27353,1.27356,49.36
09.11.2012 00:59:00,1.27356,1.27365,1.27355,1.27365,23.58
09.11.2012 01:00:00,1.27364,1.27367,1.27351,1.27364,80.18
09.11.2012 01:01:00,1.27365,1.27389,1.27365,1.27385,69.5
09.11.2012 01:02:00,1.27384,1.27387,1.27383,1.27387,17.88
09.11.2012 01:03:00,1.27387,1.27413,1.27387,1.27413,44.3
09.11.2012 01:04:00,1.27415,1.27429,1.27411,1.27423,134.57
09.11.2012 01:05:00,1.27423,1.27423,1.2742,1.27422,26.01
09.11.2012 01:06:00,1.27422,1.27425,1.27416,1.27418,58.87
09.11.2012 01:07:00,1.27418,1.2744,1.27412,1.27433,128.29
09.11.2012 01:08:00,1.27433,1.27444,1.27412,1.27441,106.45
09.11.2012 01:09:00,1.27442,1.27442,1.27432,1.27434,31.1
09.11.2012 01:10:00,1.27433,1.27434,1.27422,1.27425,58.27
09.11.2012 01:11:00,1.27422,1.27435,1.27411,1.27435,64.86
09.11.2012 01:12:00,1.27431,1.27445,1.27423,1.27423,68.47
09.11.2012 01:13:00,1.27425,1.27446,1.27425,1.27441,101.27
09.11.2012 01:14:00,1.2744,1.27447,1.27433,1.27444,101.19
09.11.2012 01:15:00,1.27448,1.27469,1.27448,1.27458,106.26
09.11.2012 01:16:00,1.27458,1.27462,1.27448,1.27452,148.41
09.11.2012 01:17:00,1.27452,1.27464,1.27451,1.27464,125.49
09.11.2012 01:18:00,1.27464,1.27475,1.27461,1.27472,66.04
09.11.2012 01:19:00,1.27474,1.27481,1.27455,1.27471,121.72
09.11.2012 01:20:00,1.27471,1.27471,1.27453,1.27456,58.7
09.11.2012 01:21:00,1.27454,1.27474,1.27453,1.27474,57.51
09.11.2012 01:22:00,1.27477,1.27479,1.27451,1.27453,142.69
09.11.2012 01:23:00,1.27453,1.27463,1.27443,1.2745,78.88
09.11.2012 01:24:00,1.27449,1.27454,1.27441,1.27452,37.72
09.11.2012 01:25:00,1.27452,1.27456,1.27428,1.27434,79.75
09.11.2012 01:26:00,1.27437,1.27454,1.27431,1.27454,81.6
09.11.2012 01:27:00,1.27454,1.27473,1.27454,1.27473,38.55
09.11.2012 01:28:00,1.27473,1.27473,1.27468,1.27471,28.61
09.11.2012 01:29:00,1.27476,1.27481,1.27441,1.27441,112.93
09.11.2012 01:30:00,1.27441,1.27454,1.27438,1.27441,88.34
09.11.2012 01:31:00,1.27442,1.27451,1.27441,1.27449,47.78
09.11.2012 01:32:00,1.27447,1.27456,1.27437,1.27451,115.19
09.11.2012 01:33:00,1.27451,1.27454,1.27443,1.27449,169.63
09.11.2012 01:34:00,1.2745,1.27456,1.2744,1.27455,58.74
09.11.2012 01:35:00,1.27455,1.27455,1.2745,1.27455,27.64
09.11.2012 01:36:00,1.27455,1.27464,1.2745,1.27459,57.97
09.11.2012 01:37:00,1.27456,1.27465,1.27443,1.27452,128.55
09.11.2012 01:38:00,1.2745,1.27483,1.2745,1.2747,138.77
09.11.2012 01:39:00,1.27471,1.27479,1.27471,1.27479,28.32
09.11.2012 01:40:00,1.27479,1.27494,1.27474,1.27494,135.58
09.11.2012 01:41:00,1.27495,1.27507,1.27495,1.27507,51.78
09.11.2012 01:42:00,1.27505,1.27505,1.27471,1.27483,84.26
09.11.2012 01:43:00,1.27483,1.27504,1.27483,1.27495,69.62
09.11.2012 01:44:00,1.27494,1.27497,1.27483,1.27486,39.27
09.11.2012 01:45:00,1.27487,1.27503,1.27483,1.27483,62.86
09.11.2012 01:46:00,1.27484,1.27491,1.27484,1.27491,18.77
09.11.2012 01:47:00,1.27491,1.27502,1.27491,1.27494,55.27
09.11.2012 01:48:00,1.27494,1.27494,1.2748,1.27481,75.6
09.11.2012 01:49:00,1.27481,1.27481,1.27456,1.27465,103.25
09.11.2012 01:50:00,1.27461,1.27474,1.27461,1.27472,57.31
09.11.2012 01:51:00,1.27472,1.27493,1.27465,1.27493,91.44
09.11.2012 01:52:00,1.27492,1.27492,1.27479,1.27484,84.18
09.11.2012 01:53:00,1.27483,1.27504,1.27482,1.27502,86.64
09.11.2012 01:54:00,1.27501,1.27501,1.27489,1.27491,44.09
09.11.2012 01:55:00,1.27493,1.27496,1.27483,1.27494,43.49
09.11.2012 01:56:00,1.27492,1.27492,1.27464,1.2747,74.85
09.11.2012 01:57:00,1.27472,1.27483,1.27472,1.2748,40.46
09.11.2012 01:58:00,1.27481,1.27483,1.27475,1.27481,77.05
09.11.2012 01:59:00,1.27483,1.27484,1.27473,1.27474,106.02
09.11.2012 02:00:00,1.2746,1.27476,1.27452,1.27474,108.6
09.11.2012 02:01:00,1.27476,1.2748,1.27461,1.27462,62.11
09.11.2012 02:02:00,1.27463,1.27465,1.2746,1.27464,57.84
09.11.2012 02:03:00,1.27462,1.27466,1.27453,1.27465,43.82
09.11.2012 02:04:00,1.27463,1.27466,1.27462,1.27465,28.4
09.11.2012 02:05:00,1.27467,1.27494,1.27467,1.27493,34.83
09.11.2012 02:06:00,1.27493,1.27494,1.27492,1.27493,17.89
09.11.2012 02:07:00,1.27494,1.27511,1.27491,1.27495,88.51
09.11.2012 02:08:00,1.27495,1.27495,1.27465,1.27493,109.09
09.11.2012 02:09:00,1.27492,1.27494,1.2748,1.2749,139.59
09.11.2012 02:10:00,1.27489,1.27495,1.27476,1.27482,108.24
09.11.2012 02:11:00,1.27481,1.27504,1.27473,1.27493,99.27
09.11.2012 02:12:00,1.27496,1.27503,1.2747,1.27485,172.14
09.11.2012 02:13:00,1.27487,1.27502,1.27474,1.27494,178.54
09.11.2012 02:14:00,1.27495,1.27499,1.27472,1.27486,170.59
09.11.2012 02:15:00,1.27486,1.27495,1.27469,1.27484,155.7
09.11.2012 02:16:00,1.27485,1.27487,1.27463,1.27479,131.76
09.11.2012 02:17:00,1.27481,1.27484,1.27461,1.27463,152.99
09.11.2012 02:18:00,1.27464,1.27482,1.27464,1.2747,118.5
09.11.2012 02:19:00,1.2747,1.27472,1.27461,1.27472,50.11
09.11.2012 02:20:00,1.27474,1.27483,1.27474,1.27482,45.9
09.11.2012 02:21:00,1.27482,1.27482,1.2748,1.27481,6.97
09.11.2012 02:22:00,1.27479,1.27481,1.27463,1.27463,43.47
09.11.2012 02:23:00,1.27462,1.27463,1.2745,1.27453,30.1
09.11.2012 02:24:00,1.27454,1.27464,1.27454,1.27463,36.38
09.11.2012 02:25:00,1.27464,1.27474,1.27464,1.27474,11.88
09.11.2012 02:26:00,1.27477,1.27483,1.27477,1.27481,19.15
09.11.2012 02:27:00,1.27481,1.27486,1.27481,1.27486,10.44
09.11.2012 02:28:00,1.27486,1.27487,1.27448,1.27464,78.98
09.11.2012 02:29:00,1.27465,1.27474,1.27465,1.27474,15.4
09.11.2012 02:30:00,1.27472,1.27472,1.2746,1.27465,69.17
09.11.2012 02:31:00,1.27466,1.27475,1.27466,1.27473,20.82
09.11.2012 02:32:00,1.27479,1.27496,1.27479,1.27492,54.39
09.11.2012 02:33:00,1.27492,1.27501,1.27492,1.27496,35.29
09.11.2012 02:34:00,1.27496,1.27496,1.27488,1.27494,53.49
09.11.2012 02:35:00,1.27491,1.27494,1.27491,1.27494,10.22
09.11.2012 02:36:00,1.27493,1.27515,1.27493,1.27514,68.02
09.11.2012 02:37:00,1.27515,1.27545,1.2751,1.27545,179.65
09.11.2012 02:38:00,1.27545,1.27567,1.27545,1.27567,150.96
09.11.2012 02:39:00,1.27568,1.27585,1.27568,1.27573,100.07
09.11.2012 02:40:00,1.27576,1.27585,1.27563,1.27573,115.4
09.11.2012 02:41:00,1.27572,1.27572,1.27563,1.27565,30.22
09.11.2012 02:42:00,1.27567,1.27568,1.27564,1.27565,30.65
09.11.2012 02:43:00,1.27565,1.27566,1.27554,1.27565,92.02
09.11.2012 02:44:00,1.27565,1.27579,1.27563,1.27579,56.72
09.11.2012 02:45:00,1.27578,1.27588,1.27577,1.2758,99.69
09.11.2012 02:46:00,1.27578,1.27584,1.27572,1.27575,90.89
09.11.2012 02:47:00,1.27575,1.27585,1.27575,1.27583,33.22
09.11.2012 02:48:00,1.27584,1.27611,1.27584,1.27604,50.92
09.11.2012 02:49:00,1.27604,1.27614,1.27594,1.27594,55.59
09.11.2012 02:50:00,1.27592,1.27613,1.27592,1.27602,72.84
09.11.2012 02:51:00,1.276,1.27613,1.27596,1.27612,97.74
09.11.2012 02:52:00,1.27613,1.27662,1.2761,1.2766,178.73
09.11.2012 02:53:00,1.27663,1.27669,1.27653,1.27653,102.03
09.11.2012 02:54:00,1.27654,1.27671,1.27647,1.27671,111.04
09.11.2012 02:55:00,1.27672,1.2771,1.27672,1.27689,255.8
09.11.2012 02:56:00,1.27688,1.27709,1.27687,1.27693,157
09.11.2012 02:57:00,1.27692,1.27692,1.27663,1.27665,193.61
09.11.2012 02:58:00,1.27661,1.27676,1.27661,1.27675,80.66
09.11.2012 02:59:00,1.27673,1.2769,1.27673,1.27676,79.33
09.11.2012 03:00:00,1.27675,1.27709,1.27675,1.27688,145.57
09.11.2012 03:01:00,1.27688,1.27688,1.2767,1.27675,105.03
09.11.2012 03:02:00,1.27673,1.2769,1.27673,1.2769,64.73
09.11.2012 03:03:00,1.27691,1.27691,1.27682,1.27684,19.98
09.11.2012 03:04:00,1.27684,1.27684,1.27672,1.27674,83.19
09.11.2012 03:05:00,1.27676,1.27711,1.27676,1.27701,148.76
09.11.2012 03:06:00,1.27703,1.27704,1.27676,1.27682,98.61
09.11.2012 03:07:00,1.27687,1.27703,1.27687,1.27692,54.52
09.11.2012 03:08:00,1.27692,1.27692,1.27686,1.27691,35.01
09.11.2012 03:09:00,1.27691,1.27698,1.27681,1.27692,77.24
09.11.2012 03:10:00,1.27692,1.27729,1.27691,1.27723,136.48
09.11.2012 03:11:00,1.27723,1.27823,1.27723,1.27792,262.07
09.11.2012 03:12:00,1.2779,1.27804,1.27773,1.27777,197.2
09.11.2012 03:13:00,1.27776,1.27802,1.27771,1.27791,173.11
09.11.2012 03:14:00,1.27788,1.27788,1.27768,1.27776,80.81
09.11.2012 03:15:00,1.27778,1.27807,1.27778,1.27803,185.13
09.11.2012 03:16:00,1.27802,1.27802,1.27774,1.27774,96.19
09.11.2012 03:17:00,1.27773,1.27777,1.2776,1.27769,114.41
09.11.2012 03:18:00,1.27769,1.27769,1.27758,1.27767,33.42
09.11.2012 03:19:00,1.27769,1.27769,1.27748,1.27752,87.92
09.11.2012 03:20:00,1.27752,1.2776,1.27748,1.27756,62.2
09.11.2012 03:21:00,1.27755,1.27768,1.27755,1.27763,53.47
09.11.2012 03:22:00,1.27765,1.27774,1.27763,1.27763,64.54
09.11.2012 03:23:00,1.27764,1.27773,1.27759,1.27771,93.66
09.11.2012 03:24:00,1.27771,1.27772,1.27769,1.27769,24.48
09.11.2012 03:25:00,1.27769,1.27779,1.27769,1.27779,43.77
09.11.2012 03:26:00,1.27779,1.27799,1.27774,1.27799,147.26
09.11.2012 03:27:00,1.27797,1.27808,1.27791,1.27801,88.15
09.11.2012 03:28:00,1.27802,1.27825,1.27802,1.27806,186.29
09.11.2012 03:29:00,1.27808,1.27813,1.2779,1.27796,106.44
09.11.2012 03:30:00,1.27796,1.27797,1.27781,1.27792,82.31
09.11.2012 03:31:00,1.27794,1.27795,1.27779,1.27794,113.54
09.11.2012 03:32:00,1.27792,1.27792,1.27781,1.27783,57
09.11.2012 03:33:00,1.27783,1.27783,1.27759,1.27766,76.31
09.11.2012 03:34:00,1.27766,1.27766,1.27749,1.27749,27.57
09.11.2012 03:35:00,1.27749,1.27758,1.27749,1.27753,95.23
09.11.2012 03:36:00,1.27753,1.27764,1.27753,1.27759,98
09.11.2012 03:37:00,1.2776,1.27769,1.27759,1.27765,22.84
09.11.2012 03:38:00,1.27767,1.27774,1.27751,1.27752,110.92
09.11.2012 03:39:00,1.27754,1.27767,1.27745,1.27754,118.94
09.11.2012 03:40:00,1.27753,1.27753,1.27741,1.27742,52.34
09.11.2012 03:41:00,1.27741,1.27754,1.27741,1.27749,119.09
09.11.2012 03:42:00,1.27749,1.27749,1.27746,1.27749,26.89
09.11.2012 03:43:00,1.27748,1.2775,1.27734,1.27738,58.87
09.11.2012 03:44:00,1.27738,1.27765,1.27732,1.27765,87.72
09.11.2012 03:45:00,1.27765,1.27765,1.27744,1.27756,125.1
09.11.2012 03:46:00,1.27755,1.27763,1.27753,1.27753,66.11
09.11.2012 03:47:00,1.27753,1.2776,1.27753,1.27755,54.05
09.11.2012 03:48:00,1.27753,1.27754,1.27745,1.27754,38.75
09.11.2012 03:49:00,1.27755,1.27762,1.27743,1.27743,64.6
09.11.2012 03:50:00,1.27742,1.27757,1.27741,1.27756,127.48
09.11.2012 03:51:00,1.27756,1.27762,1.27749,1.27756,69.84
09.11.2012 03:52:00,1.27756,1.27756,1.27744,1.27744,28.69
09.11.2012 03:53:00,1.27746,1.27758,1.27745,1.27754,131.81
09.11.2012 03:54:00,1.27754,1.27754,1.27731,1.27745,130.29
09.11.2012 03:55:00,1.27747,1.27747,1.27744,1.27747,39.97
09.11.2012 03:56:00,1.27748,1.27748,1.27743,1.27747,33.45
09.11.2012 03:57:00,1.27749,1.27757,1.27738,1.27738,38.61
09.11.2012 03:58:00,1.27736,1.27749,1.27735,1.27744,82.01
09.11.2012 03:59:00,1.27747,1.27747,1.27744,1.27744,19.3
09.11.2012 04:00:00,1.27746,1.27756,1.27746,1.27751,26.52
09.11.2012 04:01:00,1.27752,1.27752,1.27751,1.27751,8.19
09.11.2012 04:02:00,1.27749,1.27754,1.27741,1.27754,34.47
09.11.2012 04:03:00,1.27753,1.27753,1.27752,1.27753,8.12
09.11.2012 04:04:00,1.27753,1.27755,1.27743,1.27751,83.37
09.11.2012 04:05:00,1.27749,1.27757,1.27744,1.27752,88.1
09.11.2012 04:06:00,1.27751,1.27761,1.27751,1.27755,39.34
09.11.2012 04:07:00,1.27755,1.27755,1.27755,1.27755,0
09.11.2012 04:08:00,1.27751,1.27751,1.27741,1.27743,25.98
09.11.2012 04:09:00,1.27745,1.27746,1.27745,1.27746,8.19
09.11.2012 04:10:00,1.27746,1.27746,1.27742,1.27744,27.39
09.11.2012 04:11:00,1.27745,1.27746,1.27743,1.27746,23.05
09.11.2012 04:12:00,1.27748,1.27761,1.27748,1.27756,42.86
09.11.2012 04:13:00,1.27756,1.27756,1.27744,1.27755,29.2
09.11.2012 04:14:00,1.27755,1.27765,1.27755,1.27765,31.48
09.11.2012 04:15:00,1.27765,1.27769,1.27764,1.27765,56.48
09.11.2012 04:16:00,1.27767,1.27772,1.27757,1.27766,45.96
09.11.2012 04:17:00,1.27765,1.27771,1.27763,1.27763,28.77
09.11.2012 04:18:00,1.27763,1.27763,1.27763,1.27763,7.44
09.11.2012 04:19:00,1.27764,1.27766,1.27763,1.27766,14.42
09.11.2012 04:20:00,1.27763,1.27765,1.27756,1.27756,30.86
09.11.2012 04:21:00,1.27755,1.27755,1.2775,1.27751,34.07
09.11.2012 04:22:00,1.27752,1.27752,1.27747,1.27747,18.59
09.11.2012 04:23:00,1.27748,1.27754,1.27741,1.27741,64.42
09.11.2012 04:24:00,1.27741,1.27741,1.27726,1.27733,52.14
09.11.2012 04:25:00,1.27733,1.27753,1.27733,1.27735,71.25
09.11.2012 04:26:00,1.27734,1.27734,1.27731,1.27731,6.22
09.11.2012 04:27:00,1.27731,1.27731,1.27721,1.27723,14.33
09.11.2012 04:28:00,1.27719,1.27722,1.27719,1.2772,23.33
09.11.2012 04:29:00,1.2772,1.27721,1.2771,1.27721,48.82
09.11.2012 04:30:00,1.27723,1.27723,1.27719,1.27721,20.07
09.11.2012 04:31:00,1.27723,1.27725,1.27699,1.2771,118.88
09.11.2012 04:32:00,1.27711,1.27724,1.2771,1.27724,24.17
09.11.2012 04:33:00,1.27724,1.27733,1.27708,1.27712,76.25
09.11.2012 04:34:00,1.27712,1.27722,1.27711,1.27711,63.01
09.11.2012 04:35:00,1.27709,1.27722,1.27709,1.27712,55.2
09.11.2012 04:36:00,1.27714,1.27724,1.27714,1.27723,40.79
09.11.2012 04:37:00,1.27723,1.2773,1.2772,1.2773,32.89
09.11.2012 04:38:00,1.27731,1.27745,1.27731,1.27741,63.52
09.11.2012 04:39:00,1.2774,1.2774,1.27712,1.27712,58.68
